userId,movieId,rating
162,3623,4
162,3717,4.5
162,3753,0.5
162,3793,4.5
162,3977,5
162,3994,3
162,3999,3
162,4124,2
162,4155,0.5
162,4270,4.5
162,4367,3.5
162,4386,3.5
162,4446,0.5
162,4638,3.5
162,4718,4
162,4720,4
162,4993,3
162,4995,2
162,5010,0.5
162,5055,3
162,5218,3.5
162,5349,5
162,5459,4.5
162,5502,3
162,5952,3
162,5956,4
162,6365,5
162,6377,4
162,6378,4.5
162,6537,4.5
162,6550,5
162,6874,3
162,6934,3
162,7143,3
162,7254,4.5
162,7458,5
162,8636,5
162,8773,4
162,31878,3.5
162,32587,1.5
162,33493,2
162,33679,3.5
162,33794,4
162,35836,0.5
162,45447,4.5
162,45499,5
162,46530,3.5
162,47610,5
162,48780,4.5
162,49272,4
162,50872,3.5
162,51255,3.5
162,51540,3
162,51662,1
162,52722,3.5
162,53125,5
162,53996,3.5
162,54001,3
162,54278,2
162,54286,4
162,54503,2.5
162,54997,0.5
162,55729,1
162,55820,1
162,56174,0.5
162,56367,0.5
162,57534,5
162,58293,4
162,59103,5
163,2,4
163,11,5
163,17,4
163,105,5
163,110,4
163,150,5
163,151,4
163,161,5
163,165,5
163,168,5
163,185,5
163,204,5
163,208,4
163,218,4
163,230,5
163,236,4
163,266,5
163,276,5
163,277,4
163,282,5
163,292,5
163,316,5
163,317,4
163,329,5
163,339,5
163,349,4
163,350,4
163,356,5
163,364,5
163,377,5
163,380,4
163,432,2
163,434,5
163,442,5
163,454,5
163,457,5
163,474,4
163,480,3
163,500,4
163,508,4
163,509,3
163,515,5
163,527,5
163,539,5
163,552,5
163,553,5
163,586,4
163,587,5
163,588,4
163,589,4
163,590,5
163,592,4
163,593,5
163,595,5
163,597,4
164,47,5
164,60,4.5
164,147,4.5
164,296,5
164,593,4.5
164,778,5
164,1093,5
164,1258,5
164,1566,4.5
164,1617,5
164,1682,4.5
164,1732,5
164,2366,3.5
164,2490,1
164,2502,5
164,2857,5
164,2858,5
164,2990,4
164,2997,5
164,3174,5
164,3176,5
164,4011,5
164,4299,4.5
164,4310,1.5
164,4571,3.5
164,5528,5
164,6947,3.5
164,8798,5
164,8917,4.5
164,41285,5
164,44195,4.5
164,44199,5
164,48516,5
164,80489,5
164,101525,5
164,104879,4.5
165,24,3.5
165,150,3
165,193,3
165,318,4.5
165,356,5
165,524,4
165,540,4
165,589,4.5
165,592,4
165,733,4.5
165,762,3
165,780,5
165,788,4
165,802,5
165,1042,4
165,1293,3
165,1302,4.5
165,1589,2.5
165,1717,4.5
165,1882,4
165,2012,4
165,2136,3
165,2403,3
165,2404,4
165,2405,3
165,2409,4.5
165,2706,4.5
165,2770,1.5
165,3441,3.5
165,3510,5
165,3821,5
165,4714,4.5
165,7016,5
165,35957,3
165,46974,4
165,50189,4
165,54281,4
165,55440,4
165,55603,3
165,56165,3
165,57520,2.5
165,57528,5
165,57640,5
165,58107,2.5
165,58295,2.5
165,58297,2
165,58627,5
165,58803,2.5
165,58876,1.5
165,59014,4
165,59022,2.5
165,59315,5
165,59594,1
165,59615,4.5
165,59784,3.5
165,59900,2
165,60040,4.5
166,63,3.5
166,293,4.5
166,296,5
166,318,5
166,1208,4
166,1431,4.5
166,1732,2
166,1974,0.5
166,2046,5
166,2161,4
166,2764,5
166,2959,4.5
166,3257,4
166,3624,4
166,3868,3.5
166,4306,4.5
166,4886,5
166,4973,5
166,5254,4
166,8865,3
166,31696,3.5
166,63082,4.5
166,76093,4.5
166,79702,4
166,99114,4
166,103249,3
167,6,4
167,9,3
167,10,3
167,16,3
167,19,2
167,20,3
167,21,3
167,22,2
167,23,3
167,25,3
167,39,5
167,42,3
167,45,3
167,50,4
167,52,3
167,79,3
167,95,3
167,100,3
167,112,3
167,132,3
167,145,3
167,150,3
167,153,3
167,159,3
167,160,3
167,161,4
167,163,4
167,164,3
167,165,4
167,185,3
167,186,3
167,195,4
167,196,3
167,204,3
167,208,3
167,225,3
167,227,3
167,233,5
167,234,3
167,260,5
167,266,3
167,276,3
167,288,1
167,292,3
167,293,4
167,296,4
167,300,4
167,303,3
167,315,4
167,316,3
167,329,3
167,337,3
167,339,4
167,344,3
167,347,4
167,349,4
167,350,3
167,353,4
167,356,3
167,357,4
167,361,3
167,367,3
167,373,5
167,376,3
167,377,3
167,380,4
167,415,3
167,420,2
167,427,3
167,434,3
167,453,4
167,454,3
167,457,3
167,464,3
167,474,3
167,477,3
167,480,3
167,481,3
167,490,4
167,494,4
167,500,5
167,509,4
167,521,3
167,533,3
167,537,3
167,539,3
167,540,3
167,542,3
167,543,3
167,548,3
167,550,3
167,555,3
167,586,4
167,587,3
167,589,4
167,590,3
167,592,3
167,593,4
167,597,4
167,606,1
167,640,3
168,6,4
168,10,3
168,19,3
168,24,3
168,25,3
168,35,2
168,42,4
168,45,4
168,48,3
168,50,4
168,104,3
168,110,3
168,112,4
168,131,3
168,147,2
168,150,3
168,153,1
168,161,3
168,163,3
168,165,3
168,174,2
168,175,3
168,177,3
168,180,4
168,188,3
168,193,1
168,194,4
168,196,2
168,198,3
168,223,5
168,231,2
168,246,3
168,253,4
168,259,3
168,283,3
168,288,4
168,293,4
168,296,5
168,303,3
168,318,4
168,319,3
168,327,3
168,329,3
168,340,3
168,344,3
168,353,5
168,357,3
168,364,5
168,370,3
168,372,3
168,377,3
168,380,3
168,413,4
168,431,4
168,448,3
168,457,4
168,464,3
168,466,3
168,475,3
168,480,3
168,481,3
168,482,4
168,497,3
168,511,3
168,514,3
168,516,3
168,524,3
168,540,2
168,551,3
168,555,4
168,585,3
168,586,2
168,587,4
168,589,3
168,590,4
168,592,3
168,593,3
168,608,3
168,610,3
168,648,3
168,663,3
168,700,3
168,733,4
168,736,3
168,780,3
168,799,3
168,839,3
168,849,3
168,1027,3
168,1036,4
168,1037,3
169,50,4.5
169,186,2
169,256,2
169,318,5
169,342,4
169,785,5
169,1061,4.5
169,2072,4
169,2105,4
169,2455,3.5
169,2490,3.5
169,2770,3.5
169,3101,3
169,3256,3.5
169,3418,3
169,3755,3.5
169,4878,5
169,4975,4.5
169,4979,4
169,5816,3.5
169,7147,5
169,7361,4.5
169,8644,4
169,33493,3
169,51372,1
169,60069,3.5
169,79132,5
170,3,4
170,5,5
170,9,2
170,14,4
170,17,4
170,25,5
170,32,3
170,36,5
170,52,3
170,58,3
170,61,4
170,62,5
170,79,5
170,95,5
170,100,5
170,112,1
170,140,4
170,141,5
170,260,5
170,376,4
170,494,5
170,647,4
170,648,3
170,653,5
170,719,3
170,724,3
170,733,3
170,736,1
170,762,4
170,765,4
170,780,4
170,783,4
170,786,1
170,805,5
170,832,4
170,839,4
170,849,5
170,852,5
170,880,3
170,1061,5
170,1073,1
171,1,3
171,5,3
171,104,2
171,107,3
171,260,5
171,609,1
171,634,1
171,648,2
171,653,3
171,661,3
171,673,1
171,719,3
171,733,5
171,736,3
171,761,3
171,765,3
171,780,4
171,783,1
171,788,3
171,810,1
171,813,3
171,828,2
171,837,3
171,852,3
171,1073,3
171,1196,5
171,1210,5
171,1409,3
171,1544,3
172,17,4
172,50,4.5
172,58,4
172,82,4.5
172,110,4
172,114,3
172,151,3
172,213,4.5
172,232,4
172,260,2
172,265,4
172,293,4
172,318,4.5
172,356,5
172,457,4
172,508,3
172,509,4
172,527,5
172,541,4
172,589,4
172,608,4.5
172,750,4
172,858,4.5
172,898,5
172,904,4
172,905,4
172,908,4
172,912,5
172,913,4.5
172,914,5
172,919,4
172,920,5
172,928,4.5
172,930,4.5
172,942,4.5
172,950,4
172,953,5
172,954,4
172,957,2.5
172,965,4.5
172,1028,4
172,1036,4
172,1080,4
172,1086,4
172,1094,4
172,1096,4
172,1099,4.5
172,1101,3.5
172,1131,5
172,1132,5
172,1172,5
172,1193,4.5
172,1197,5
172,1198,4
172,1203,5
172,1204,5
172,1207,5
172,1212,4
172,1214,4
172,1225,3.5
172,1230,4
172,1231,3.5
172,1233,4
172,1234,4.5
172,1246,4
172,1249,4
172,1250,4
172,1252,4
172,1259,4
172,1267,3.5
172,1269,4.5
172,1271,4
172,1272,5
172,1287,3.5
172,1291,4
172,1293,4
172,1304,4.5
172,1358,4
172,1610,4
172,1617,4
172,1674,4.5
172,1693,3.5
172,1732,2.5
172,1797,3.5
172,1940,4
172,1947,4.5
172,1949,5
172,1950,4.5
172,1953,4
172,1955,3.5
172,1956,5
172,1957,5
172,1960,4.5
172,2019,4.5
172,2028,4.5
172,2067,5
172,2129,2.5
172,2186,4
172,2208,4
172,2324,4.5
172,2357,4.5
172,2406,3.5
172,2542,3.5
172,2571,4
172,2609,3.5
172,2611,4
172,2617,1.5
172,2662,2
172,2692,4
172,2762,4.5
172,2797,4.5
172,2819,4
172,3068,3
172,3088,4.5
172,3089,4
172,3134,4.5
172,3147,4
172,3350,4.5
172,3421,4
172,3468,4
172,3469,4.5
172,3507,4.5
172,3551,4
172,3552,3.5
172,3671,3.5
172,3733,4
172,3735,4
172,3789,4.5
172,3801,4
172,3811,4
172,3814,4.5
172,3872,3.5
172,3897,3.5
172,3996,3.5
172,4034,3
172,4047,3.5
172,4086,4
172,4103,4.5
172,4113,4.5
172,4178,3.5
172,4184,5
172,4187,4
172,4223,4
172,4226,3.5
172,4263,3
172,4283,3.5
172,4306,3
172,4326,4
172,4327,4.5
172,4347,5
172,4427,5
172,4801,4
172,4918,4
172,4920,4.5
172,4963,3
172,4973,5
172,4978,4.5
172,4993,5
172,5005,4
172,5008,4
172,5060,4.5
172,5120,4.5
172,5349,3.5
172,5404,4
172,5446,4
172,5470,3
172,5525,4.5
172,5644,3.5
172,5763,4
172,5782,4.5
172,5952,5
172,5989,4
172,5995,4
172,6016,4
172,6218,4
172,6299,3.5
172,6331,4
172,6416,4.5
172,6442,3.5
172,6539,2.5
172,6649,3.5
172,6650,4
172,6777,3
172,6786,3.5
172,6787,3.5
172,6791,4.5
172,6870,3.5
172,6947,4.5
172,6984,4
172,7042,3.5
172,7072,4
172,7079,3
172,7087,5
172,7088,4.5
172,7121,4
172,7139,4
172,7151,4
172,7153,5
172,7190,4
172,7256,3.5
172,7299,3.5
172,7311,4.5
172,7361,3.5
172,7438,2
172,7489,3.5
172,7566,3.5
172,7572,2
172,7584,4.5
172,7619,3
172,7705,3.5
172,7728,3.5
172,7831,3.5
172,7834,3.5
172,8121,3.5
172,8128,4
172,8147,4
172,8183,4
172,8228,4
172,8273,3.5
172,8337,4
172,8492,5
172,8665,4.5
172,8711,4
172,8754,4
172,8838,3.5
172,8958,4.5
172,8961,3
172,25826,4.5
172,25828,3.5
172,25865,4
172,25891,4
172,25923,4
172,26084,4
172,26085,3
172,26150,3.5
172,27721,4
172,27790,4.5
172,30707,4.5
172,32469,3
172,34072,4.5
172,34482,4
172,41997,4
173,1,4
173,2,4
173,10,3.5
173,11,3
173,16,4
173,19,2.5
173,32,4
173,34,3.5
173,47,4.5
173,48,3
173,50,4.5
173,110,3.5
173,111,3.5
173,153,3.5
173,158,3
173,163,3.5
173,165,4
173,253,4
173,260,4
173,273,3.5
173,288,5
173,293,4.5
173,296,4.5
173,318,5
173,344,2.5
173,356,4
173,364,4
173,367,3
173,431,4
173,475,4
173,480,4
173,508,4.5
173,527,5
173,531,4
173,586,3
173,589,2
173,590,4
173,592,3.5
173,593,4.5
173,595,3.5
173,608,3.5
173,648,3.5
173,733,3.5
173,750,4.5
173,778,4.5
173,780,3.5
173,784,3
173,788,3
173,858,5
173,912,2.5
173,919,3.5
173,920,2
173,923,3.5
173,924,3.5
173,1028,3.5
173,1036,4
173,1073,4
173,1089,4.5
173,1097,4
173,1183,4
173,1185,4
173,1193,5
173,1196,4
173,1200,4
173,1206,5
173,1208,4
173,1210,4
173,1213,4.5
173,1214,4
173,1219,4
173,1221,4.5
173,1225,5
173,1235,4
173,1246,3.5
173,1253,3
173,1258,4.5
173,1263,2.5
173,1270,4.5
173,1281,5
173,1300,3.5
173,1370,3.5
173,1377,3.5
173,1387,3.5
173,1391,3
173,1407,3
173,1438,3.5
173,1466,3.5
173,1485,3
173,1499,3.5
173,1517,3.5
173,1527,4
173,1544,4
173,1552,3.5
173,1562,3.5
173,1569,3.5
173,1580,3.5
173,1608,3.5
173,1625,4.5
173,1644,3
173,1645,4.5
173,1653,3.5
173,1682,4
173,1704,4.5
173,1721,4
173,1784,4
173,1917,4
173,1921,4
173,1954,4
173,1955,4
173,1961,4.5
173,2011,4
173,2012,4
173,2023,4
173,2028,4.5
173,2054,2.5
173,2078,3.5
173,2081,3.5
173,2174,3.5
173,2231,4
173,2232,3.5
173,2291,4.5
173,2324,4.5
173,2329,4.5
173,2353,3.5
173,2355,3
173,2409,3.5
173,2427,1.5
173,2529,4
173,2571,4.5
173,2572,4
173,2628,4
173,2671,3.5
173,2692,4
173,2706,3
173,2710,3
173,2716,3.5
173,2762,4
173,2763,3.5
173,2858,4
173,2959,4.5
173,2985,3.5
173,3005,4
173,3105,5
173,3114,4
173,3147,4.5
173,3176,4
173,3252,4.5
173,3273,3
173,3362,4.5
173,3408,4
173,3409,3
173,3462,4.5
173,3578,4.5
173,3623,3.5
173,3717,4
173,3793,4
173,3948,4.5
173,3949,5
173,3967,4
173,3980,4.5
173,4019,4
173,4022,4.5
173,4034,3.5
173,4226,4
173,4306,3.5
173,4310,3.5
173,4369,3
173,4638,3.5
173,4718,3
173,4776,4.5
173,4878,4
173,4886,4
173,4896,3.5
173,4902,4
173,4963,4
173,4993,4
173,4995,4.5
173,5093,3.5
173,5218,3.5
173,5225,4
173,5349,4
173,5378,4
173,5388,3
173,5418,4
173,5445,4
173,5459,3
173,5810,3
173,5816,3.5
173,5900,3
173,5903,4
173,5952,4
173,5989,4
173,5991,3.5
173,5995,4.5
173,6016,5
173,6333,4
173,6365,4
173,6377,3.5
173,6539,4.5
173,6564,3.5
173,6874,4.5
173,7004,2.5
173,7153,4
173,7254,4.5
173,7318,4
173,7361,4
173,7438,4
173,7445,4
173,8360,3.5
173,8368,4
173,8622,3.5
173,8636,3.5
173,8950,4
173,8984,4
173,27311,4.5
173,30707,3.5
173,30793,3.5
173,32587,4.5
173,33794,4.5
173,37386,3.5
173,37729,3.5
173,39446,3.5
173,41566,3
173,45499,4
173,45950,3
173,47610,4.5
173,48385,4
173,48516,4.5
173,49530,4
173,49651,4
173,52722,4
173,54001,3.5
173,54272,4
173,55765,4.5
173,56782,4
173,56941,4
173,58559,4.5
173,59315,4
173,60040,3.5
173,60684,5
173,63082,3.5
173,63436,3.5
173,64983,3.5
173,68157,4.5
173,68319,4
173,68358,4
173,68954,4.5
173,72226,4
173,72998,4
173,74458,4.5
173,76251,4.5
173,79132,4.5
173,79224,3
173,79702,4
173,80463,3.5
173,81932,4
173,87232,4
173,87520,3.5
173,88125,3.5
173,88744,4
173,91529,4.5
173,92259,4.5
173,95441,3.5
173,95510,3.5
173,98124,4
173,99114,4.5
173,99813,4.5
173,102125,4
173,103042,3.5
173,103235,4.5
173,103772,3
173,106072,3.5
173,106100,4
173,111362,4.5
174,372,3.5
174,468,3
174,524,5
174,531,3.5
174,719,4.5
174,720,3
174,968,0.5
174,1093,3.5
174,1235,1
174,1479,3.5
174,1513,2
174,1962,2
174,2193,5
174,2393,4.5
174,2427,4.5
174,3107,4.5
174,3256,5
174,7940,4.5
174,72294,4
174,76093,4.5
174,77629,5
174,78499,3.5
174,80615,4.5
174,81564,4.5
174,81834,5
175,5,2
175,6,4
175,11,3
175,16,4
175,17,5
175,21,4
175,24,2
175,25,4
175,28,5
175,31,3
175,32,3
175,34,5
175,36,5
175,39,4
175,45,4
175,47,4
175,48,3
175,50,5
175,58,5
175,60,4
175,62,2
175,122,3
175,125,5
175,140,3
175,141,3
175,144,3
175,145,3
175,150,5
175,153,3
175,159,3
175,161,3
175,165,3
175,171,3
175,177,3
175,185,3
175,186,3
175,194,4
175,198,4
175,203,1
175,206,5
175,208,3
175,214,4
175,223,4
175,227,3
175,234,3
175,235,4
175,246,5
175,247,4
175,252,3
175,253,2
175,257,3
175,260,5
175,261,2
175,262,5
175,270,3
175,272,5
175,278,4
175,288,3
175,296,5
175,299,5
175,300,4
175,314,5
175,318,5
175,319,4
175,333,2
175,337,4
175,338,3
175,339,4
175,342,4
175,344,4
175,345,5
175,348,4
175,349,4
175,356,3
175,357,4
175,362,5
175,364,4
175,372,4
175,374,2
175,377,4
175,413,3
175,434,2
175,440,4
175,446,4
175,448,3
175,457,4
175,468,4
175,474,4
175,475,4
175,480,4
175,481,4
175,489,3
175,497,4
175,500,3
175,508,4
175,509,4
175,514,4
175,515,5
175,527,5
175,529,5
175,531,5
175,532,4
175,540,3
175,541,5
175,550,2
175,551,4
175,555,4
175,585,3
175,586,3
175,587,3
175,588,4
175,589,4
175,592,3
175,593,5
175,594,3
175,595,5
175,596,4
175,597,3
175,608,5
175,616,5
175,647,4
175,648,4
175,708,4
175,733,4
175,778,5
175,783,4
175,786,3
175,805,4
175,837,4
175,851,4
175,1010,4
175,1011,4
175,1012,5
175,1013,3
175,1016,5
175,1017,4
175,1019,4
175,1022,5
175,1025,4
175,1028,4
175,1029,4
175,1031,4
175,1035,5
176,1,2
176,6,5
176,16,5
176,18,4
176,21,3.5
176,29,5
176,32,3.5
176,45,4
176,47,5
176,50,4.5
176,69,4
176,70,4
176,93,3
176,110,4
176,111,5
176,147,4
176,150,3.5
176,159,4
176,163,3
176,165,2.5
176,166,3.5
176,173,2
176,175,5
176,177,4
176,180,4.5
176,188,4
176,208,2.5
176,223,5
176,253,3.5
176,260,3.5
176,288,5
176,293,5
176,296,5
176,303,2.5
176,318,5
176,327,2
176,328,3
176,332,3
176,344,1
176,353,4
176,356,3
176,364,1
176,366,4
176,377,3
176,380,3
176,390,3.5
176,407,4.5
176,426,3.5
176,431,5
176,436,3.5
176,439,3
176,441,5
176,442,2.5
176,457,3
176,474,4
176,479,3.5
176,480,3
176,481,3
176,495,3.5
176,504,3
176,507,4
176,527,4.5
176,541,5
176,551,2.5
176,553,4.5
176,555,5
176,588,2
176,589,3
176,590,3.5
176,592,2
176,593,4.5
176,595,1
176,599,5
176,608,4
176,610,5
176,611,2.5
176,648,2
176,714,3.5
176,735,4
176,748,3
176,750,4
176,778,5
176,780,3
176,799,3.5
176,842,3
176,849,3.5
176,858,5
176,866,2.5
176,891,2.5
176,923,3
176,924,5
176,968,5
176,1036,3
176,1061,4.5
176,1080,5
176,1084,4
176,1089,5
176,1090,5
176,1093,4.5
176,1120,4
176,1128,3.5
176,1129,5
176,1130,5
176,1136,5
176,1193,5
176,1194,4
176,1196,3.5
176,1198,3.5
176,1199,3.5
176,1200,4.5
176,1201,5
176,1206,5
176,1207,3.5
176,1208,5
176,1209,5
176,1210,3.5
176,1213,5
176,1214,5
176,1215,5
176,1219,3.5
176,1220,3.5
176,1221,5
176,1222,5
176,1227,4
176,1228,4.5
176,1230,3
176,1234,3.5
176,1237,4
176,1240,3
176,1241,3
176,1245,4.5
176,1252,4
176,1255,3
176,1258,5
176,1259,4
176,1261,5
176,1262,5
176,1263,5
176,1266,5
176,1268,4
176,1270,3
176,1272,3
176,1273,4
176,1275,3.5
176,1276,5
176,1278,2.5
176,1279,3.5
176,1285,5
176,1288,3
176,1298,5
176,1304,3.5
176,1320,3.5
176,1321,5
176,1329,3.5
176,1330,3.5
176,1339,3.5
176,1342,3.5
176,1343,5
176,1345,4.5
176,1346,4
176,1347,4.5
176,1348,3.5
176,1350,5
176,1356,2
176,1358,4
176,1371,4.5
176,1372,4.5
176,1373,4.5
176,1374,4.5
176,1375,4.5
176,1376,4.5
176,1378,4.5
176,1379,4
176,1387,5
176,1389,3
176,1394,3.5
176,1407,3.5
176,1419,4
176,1459,3.5
176,1464,4.5
176,1466,5
176,1476,4
176,1483,3.5
176,1500,3
176,1527,3.5
176,1552,2.5
176,1587,5
176,1589,5
176,1590,4
176,1617,4.5
176,1623,3
176,1625,4
176,1627,4.5
176,1639,5
176,1645,4
176,1655,3.5
176,1673,4
176,1676,4
176,1690,3.5
176,1704,2.5
176,1717,3.5
176,1726,3
176,1729,5
176,1732,5
176,1748,4
176,1753,1.5
176,1754,4
176,1785,5
176,1876,2.5
176,1884,5
176,1916,4
176,1917,3
176,1921,3.5
176,1952,3.5
176,1953,4.5
176,1954,4
176,1965,5
176,1967,3
176,1968,5
176,1969,2
176,1970,4
176,1971,3.5
176,1972,3.5
176,1973,3.5
176,1974,4
176,1975,3.5
176,1976,4
176,1977,4.5
176,1978,3.5
176,1979,4
176,1980,4
176,1981,3.5
176,1982,5
176,1983,4.5
176,1984,3.5
176,1985,4
176,1986,4
176,1987,4
176,1988,3.5
176,1991,4
176,1994,4.5
176,1996,2.5
176,1997,5
176,1999,3.5
176,2003,4
176,2004,3
176,2005,4
176,2009,3.5
176,2010,3
176,2019,4
176,2021,4
176,2023,4.5
176,2028,5
176,2072,4
176,2076,5
176,2097,3.5
176,2107,3.5
176,2114,3.5
176,2118,4
176,2119,4
176,2120,3.5
176,2121,4
176,2122,4.5
176,2144,2.5
176,2146,3.5
176,2148,3.5
176,2149,2.5
176,2159,5
176,2160,5
176,2164,3
176,2166,3.5
176,2167,2.5
176,2174,2.5
176,2194,4
176,2231,3.5
176,2232,4.5
176,2260,3
176,2263,3.5
176,2288,5
176,2291,2
176,2313,4.5
176,2315,3.5
176,2318,3.5
176,2320,4.5
176,2325,1.5
176,2328,3
176,2329,4
176,2348,5
176,2352,4
176,2355,2
176,2361,4
176,2373,3
176,2377,3.5
176,2391,5
176,2395,3.5
176,2401,5
176,2403,3.5
176,2428,4
176,2440,5
176,2451,4
176,2455,4
176,2459,5
176,2460,4
176,2461,3.5
176,2464,4
176,2465,3.5
176,2490,4.5
176,2502,3
176,2505,4
176,2513,4
176,2517,3.5
176,2525,3.5
176,2527,3.5
176,2528,3.5
176,2529,3.5
176,2542,5
176,2560,5
176,2571,3.5
176,2580,5
176,2598,2
176,2600,4.5
176,2613,3
176,2657,5
176,2668,3
176,2700,4
176,2701,2
176,2702,2.5
176,2707,3
176,2710,3.5
176,2712,3.5
176,2735,2.5
176,2746,1
176,2762,4
176,2787,3.5
176,2788,4
176,2789,2.5
176,2790,3.5
176,2791,4
176,2795,3.5
176,2804,4
176,2841,3.5
176,2855,4
176,2858,5
176,2862,4
176,2867,5
176,2871,4.5
176,2890,3.5
176,2898,3.5
176,2900,3.5
176,2901,5
176,2902,3
176,2916,3
176,2918,3.5
176,2921,4.5
176,2922,4.5
176,2944,5
176,2951,4.5
176,2959,5
176,2976,5
176,2985,3
176,2997,3
176,3013,4
176,3016,3
176,3017,3
176,3018,5
176,3019,5
176,3020,3.5
176,3021,3
176,3032,3.5
176,3052,5
176,3147,4.5
176,3152,2.5
176,3168,4.5
176,3173,3.5
176,3210,3.5
176,3262,5
176,3265,3
176,3266,4
176,3272,5
176,3273,2.5
176,3275,5
176,3300,4.5
176,3328,5
176,3355,3.5
176,3361,3
176,3362,5
176,3363,3
176,3384,4
176,3386,3.5
176,3421,3
176,3424,3.5
176,3430,5
176,3431,3
176,3468,3.5
176,3471,4.5
176,3476,5
176,3481,2
176,3498,4.5
176,3499,4
176,3503,4.5
176,3508,5
176,3527,3
176,3535,5
176,3550,4.5
176,3551,3
176,3552,3
176,3576,3
176,3578,4
176,3627,4
176,3652,3.5
176,3660,4
176,3671,3.5
176,3676,3.5
176,3681,5
176,3682,4.5
176,3688,3
176,3692,4.5
176,3693,5
176,3694,3.5
176,3695,3.5
176,3696,3.5
176,3698,2.5
176,3702,5
176,3703,5
176,3704,4.5
176,3706,5
176,3708,4
176,3709,3.5
176,3726,3.5
176,3727,5
176,3730,4
176,3735,4.5
176,3740,5
176,3741,4
176,3769,4
176,3777,4.5
176,3827,3
176,3836,4.5
176,3837,4
176,3838,3.5
176,3840,5
176,3843,4
176,3847,3.5
176,3863,4
176,3868,2
176,3897,4.5
176,3917,5
176,3918,5
176,3919,3.5
176,3925,3.5
176,3938,3.5
176,3947,4
176,3949,5
176,3961,3
176,3970,4
176,3973,3.5
176,3994,4.5
176,4008,2.5
176,4011,5
176,4022,3.5
176,4027,3
176,4036,3
176,4064,3.5
176,4065,3.5
176,4096,4
176,4102,3
176,4105,5
176,4128,4.5
176,4135,4
176,4148,3.5
176,4218,4.5
176,4222,4.5
176,4226,4.5
176,4235,3.5
176,4239,4.5
176,4262,5
176,4310,2.5
176,4327,5
176,4370,2.5
176,4378,5
176,4390,4
176,4417,2.5
176,4437,3.5
176,4450,5
176,4472,3.5
176,4480,3.5
176,4488,3.5
176,4492,3.5
176,4497,2
176,4498,3.5
176,4532,3.5
176,4533,5
176,4541,4
176,4546,4.5
176,4553,5
176,4560,3.5
176,4561,4
176,4618,4
176,4633,3.5
176,4639,1.5
176,4643,2.5
176,4658,3
176,4665,3
176,4670,3.5
176,4680,2
176,4682,3.5
176,4697,4.5
176,4713,4.5
176,4725,2.5
176,4734,5
176,4752,4.5
176,4753,3.5
176,4754,5
176,4776,4
176,4826,4.5
176,4833,2.5
176,4848,3.5
176,4855,4
176,4863,3.5
176,4865,4
176,4878,5
176,4915,4
176,4932,3
176,4945,4.5
176,4957,4
176,4979,5
176,4993,4
176,5026,4.5
176,5040,3.5
176,5084,4
176,5110,3
176,5155,4.5
176,5156,4
176,5165,4
176,5189,4
176,5198,5
176,5201,4
176,5219,3.5
176,5225,3.5
176,5254,2.5
176,5266,3
176,5294,5
176,5329,4
176,5349,3
176,5388,3.5
176,5400,3
176,5433,4
176,5438,3
176,5445,2.5
176,5463,3
176,5476,3.5
176,5477,3.5
176,5502,4
176,5506,3
176,5541,2
176,5546,4
176,5553,3
176,5555,1.5
176,5569,4.5
176,5588,4
176,5630,4.5
176,5666,4
176,5679,4
176,5691,1
176,5692,4.5
176,5697,3.5
176,5717,4.5
176,5728,4
176,5734,3
176,5778,3.5
176,5810,3
176,5833,5
176,5852,2
176,5853,5
176,5891,4.5
176,5898,3
176,5952,4
176,5954,3.5
176,5956,5
176,5962,3
176,5980,3.5
176,5999,3.5
176,6000,4.5
176,6016,5
176,6063,3
176,6104,5
176,6132,3.5
176,6157,3
176,6176,5
176,6185,4
176,6188,2.5
176,6214,4
176,6220,2.5
176,6223,5
176,6250,3
176,6281,2.5
176,6288,2.5
176,6290,5
176,6301,4
176,6323,4.5
176,6365,2.5
176,6377,3
176,6379,3.5
176,6395,3.5
176,6428,4.5
176,6502,5
176,6534,3
176,6538,3
176,6567,2.5
176,6587,2.5
176,6602,3.5
176,6615,4
176,6659,3.5
176,6707,4
176,6708,3
176,6709,3
176,6731,5
176,6748,4.5
176,6755,3.5
176,6774,5
176,6807,5
176,6820,5
176,6852,4
176,6868,4
176,6870,5
176,6874,5
176,6880,3.5
176,6906,3.5
176,6934,2.5
176,6947,2.5
176,6953,3
176,6957,3
176,6975,4
176,6987,4
176,6993,2
176,6994,2.5
176,7001,4.5
176,7008,2.5
176,7022,4
176,7024,3.5
176,7029,4
176,7040,4.5
176,7044,5
176,7046,3
176,7117,3.5
176,7123,5
176,7126,4
176,7153,4
176,7163,2.5
176,7202,4
176,7228,1.5
176,7235,3.5
176,7236,5
176,7265,3
176,7272,4
176,7285,3.5
176,7293,2.5
176,7347,4
176,7360,5
176,7366,5
176,7371,2.5
176,7373,2.5
176,7387,5
176,7438,5
176,7445,3
176,7458,2.5
176,7460,3.5
176,7482,5
176,7646,3
176,7802,5
176,7820,4
176,7878,4
176,7889,5
176,7895,4.5
176,7920,4
176,7930,3
176,7951,5
176,7984,5
176,7991,4.5
176,8016,3.5
176,8042,5
176,8158,4
176,8225,3
176,8258,5
176,8340,3.5
176,8361,3
176,8376,3
176,8405,4
176,8477,3.5
176,8495,4
176,8507,4
176,8528,2.5
176,8529,3
176,8635,4
176,8641,2
176,8644,2.5
176,8783,3.5
176,8798,5
